intStCode,strStName,intClassCode,strClassName,strFormCode,strFormName,strMacroCode,strMacroName,intEcoSysCode,strEcoSysName,intAcres,intSqMiles
41,Oregon,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M024,Vancouverian Lowland & Montane Forest,4522,North Pacific Maritime Dry-Mesic Douglas-fir-Western Hemlock Forest,2509410.450978372,3920.953829681916
53,Washington,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M024,Vancouverian Lowland & Montane Forest,4606,North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest,3034717.523457848,4741.746130437002
6,California,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M024,Vancouverian Lowland & Montane Forest,4606,North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest,172.35600357299995,0.26930625558475
41,Oregon,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M024,Vancouverian Lowland & Montane Forest,4606,North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest,1963726.6733745444,3068.322927169801
53,Washington,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M024,Vancouverian Lowland & Montane Forest,4607,North Pacific Mesic Western Hemlock-Silver Fir Forest,367000.1959486871,573.4378061739491
41,Oregon,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M024,Vancouverian Lowland & Montane Forest,4607,North Pacific Mesic Western Hemlock-Silver Fir Forest,41132.37106172064,64.26932978440088
41,Oregon,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M024,Vancouverian Lowland & Montane Forest,4552,North Pacific Wooded Volcanic Flowage,64090.63552733088,100.14161801217493
53,Washington,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M024,Vancouverian Lowland & Montane Forest,4552,North Pacific Wooded Volcanic Flowage,19735.76318590344,30.837129978195986
6,California,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M024,Vancouverian Lowland & Montane Forest,4552,North Pacific Wooded Volcanic Flowage,176503.22261123138,275.78628533203306
32,Nevada,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M025,Vancouverian Subalpine Forest,4318,Mediterranean California Red Fir Forest,34201.43576965284,53.439743390467044
6,California,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M025,Vancouverian Subalpine Forest,4318,Mediterranean California Red Fir Forest,877721.7250238642,1371.4401953596546
41,Oregon,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M025,Vancouverian Subalpine Forest,4318,Mediterranean California Red Fir Forest,178083.33797301995,278.2552155848456
6,California,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M025,Vancouverian Subalpine Forest,4521,Mediterranean California Subalpine Woodland,42523.45080668724,66.44289188592683
41,Oregon,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M025,Vancouverian Subalpine Forest,4521,Mediterranean California Subalpine Woodland,3936.83351645064,6.151302369498381
53,Washington,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M025,Vancouverian Subalpine Forest,4605,North Pacific Maritime Mesic Subalpine Parkland,430519.7215183722,672.6870648772962
41,Oregon,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M025,Vancouverian Subalpine Forest,4605,North Pacific Maritime Mesic Subalpine Parkland,85428.97595419825,133.48277492939508
41,Oregon,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M025,Vancouverian Subalpine Forest,4523,North Pacific Mountain Hemlock Forest,485751.7032517375,758.9870363363002
53,Washington,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M025,Vancouverian Subalpine Forest,4523,North Pacific Mountain Hemlock Forest,874285.9470894134,1366.0717923370364
6,California,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M025,Vancouverian Subalpine Forest,4523,North Pacific Mountain Hemlock Forest,989.2122630873599,1.54564416108512
6,California,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M025,Vancouverian Subalpine Forest,4608,Northern California Mesic Subalpine Woodland,183555.8078825952,286.8059498186184
41,Oregon,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M025,Vancouverian Subalpine Forest,4608,Northern California Mesic Subalpine Woodland,127261.66837753356,198.84635684132684
32,Nevada,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M025,Vancouverian Subalpine Forest,9307,Northern Pacific Mesic Subalpine Woodland,5733.78385047624,8.95903726643358
6,California,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M025,Vancouverian Subalpine Forest,9307,Northern Pacific Mesic Subalpine Woodland,1201.59933845796,1.87749896635407
6,California,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M025,Vancouverian Subalpine Forest,4533,Sierra Nevada Subalpine Lodgepole Pine Forest and Woodland,806733.2910361202,1260.5207672530064
32,Nevada,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M025,Vancouverian Subalpine Forest,4533,Sierra Nevada Subalpine Lodgepole Pine Forest and Woodland,5319.462257371079,8.31165977720211
41,Oregon,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M025,Vancouverian Subalpine Forest,4533,Sierra Nevada Subalpine Lodgepole Pine Forest and Woodland,78734.89117026624,123.02326745442608
16,Idaho,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M026,Intermountain Singleleaf Pinyon - Utah Juniper - Western Juniper Woodland,4513,Columbia Plateau Western Juniper Woodland and Savanna,230841.84425898024,360.6903816572516
53,Washington,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M026,Intermountain Singleleaf Pinyon - Utah Juniper - Western Juniper Woodland,4513,Columbia Plateau Western Juniper Woodland and Savanna,3237.17933936592,5.05809271779564
32,Nevada,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M026,Intermountain Singleleaf Pinyon - Utah Juniper - Western Juniper Woodland,4513,Columbia Plateau Western Juniper Woodland and Savanna,16607.557319764317,25.94930831231844
6,California,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M026,Intermountain Singleleaf Pinyon - Utah Juniper - Western Juniper Woodland,4513,Columbia Plateau Western Juniper Woodland and Savanna,586740.5344188196,916.7820850360013
41,Oregon,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M026,Intermountain Singleleaf Pinyon - Utah Juniper - Western Juniper Woodland,4513,Columbia Plateau Western Juniper Woodland and Savanna,2954439.2120749406,4616.311268900307
56,Wyoming,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M026,Intermountain Singleleaf Pinyon - Utah Juniper - Western Juniper Woodland,4514,Great Basin Pinyon-Juniper Woodland,48.9268655304,0.0764482273918
49,Utah,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M026,Intermountain Singleleaf Pinyon - Utah Juniper - Western Juniper Woodland,4514,Great Basin Pinyon-Juniper Woodland,2840567.492424018,4438.3867069444605
35,New Mexico,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M026,Intermountain Singleleaf Pinyon - Utah Juniper - Western Juniper Woodland,4514,Great Basin Pinyon-Juniper Woodland,8233.72428423636,12.865194194211867
41,Oregon,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M026,Intermountain Singleleaf Pinyon - Utah Juniper - Western Juniper Woodland,4514,Great Basin Pinyon-Juniper Woodland,3005.2215177831604,4.69565862156997
4,Arizona,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M026,Intermountain Singleleaf Pinyon - Utah Juniper - Western Juniper Woodland,4514,Great Basin Pinyon-Juniper Woodland,844594.2339526034,1319.6784905604375
16,Idaho,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M026,Intermountain Singleleaf Pinyon - Utah Juniper - Western Juniper Woodland,4514,Great Basin Pinyon-Juniper Woodland,28538.59587419568,44.591556053751574
8,Colorado,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M026,Intermountain Singleleaf Pinyon - Utah Juniper - Western Juniper Woodland,4514,Great Basin Pinyon-Juniper Woodland,36944.89855684836,57.726403995490855
6,California,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M026,Intermountain Singleleaf Pinyon - Utah Juniper - Western Juniper Woodland,4514,Great Basin Pinyon-Juniper Woodland,3022331.909843671,4722.393609164711
32,Nevada,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M026,Intermountain Singleleaf Pinyon - Utah Juniper - Western Juniper Woodland,4514,Great Basin Pinyon-Juniper Woodland,9148889.07226611,14295.13917551864
53,Washington,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M026,Intermountain Singleleaf Pinyon - Utah Juniper - Western Juniper Woodland,4147,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland,19.57074621216,0.03057929095672
56,Wyoming,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M026,Intermountain Singleleaf Pinyon - Utah Juniper - Western Juniper Woodland,4147,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland,205958.53002959208,321.8102031735528
32,Nevada,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M026,Intermountain Singleleaf Pinyon - Utah Juniper - Western Juniper Woodland,4147,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland,496442.4457649733,775.6913215133515
31,Nebraska,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M026,Intermountain Singleleaf Pinyon - Utah Juniper - Western Juniper Woodland,4147,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland,97.18654653083999,0.15185397895553
16,Idaho,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M026,Intermountain Singleleaf Pinyon - Utah Juniper - Western Juniper Woodland,4147,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland,381971.1496164596,596.829921280012
30,Montana,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M026,Intermountain Singleleaf Pinyon - Utah Juniper - Western Juniper Woodland,4147,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland,47248.67404270729,73.82605319226127
8,Colorado,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M026,Intermountain Singleleaf Pinyon - Utah Juniper - Western Juniper Woodland,4147,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland,283.33103038968,0.44270473498706
6,California,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M026,Intermountain Singleleaf Pinyon - Utah Juniper - Western Juniper Woodland,4147,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland,100636.11294557652,157.2439264785946
38,North Dakota,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M026,Intermountain Singleleaf Pinyon - Utah Juniper - Western Juniper Woodland,4147,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland,116.757292743,0.18243326991225
46,South Dakota,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M026,Intermountain Singleleaf Pinyon - Utah Juniper - Western Juniper Woodland,4147,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland,19638.13184968596,30.68458101535507
49,Utah,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M026,Intermountain Singleleaf Pinyon - Utah Juniper - Western Juniper Woodland,4147,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland,166586.41415274926,260.29127211554334
41,Oregon,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M026,Intermountain Singleleaf Pinyon - Utah Juniper - Western Juniper Woodland,4147,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland,116070.09267714119,181.3595198093379
6,California,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M026,Intermountain Singleleaf Pinyon - Utah Juniper - Western Juniper Woodland,5603,Inter-Mountain Basins Juniper Savanna,231414.7333753725,361.58552090162095
41,Oregon,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M026,Intermountain Singleleaf Pinyon - Utah Juniper - Western Juniper Woodland,5603,Inter-Mountain Basins Juniper Savanna,12.89890091256,0.020154532676020003
56,Wyoming,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M026,Intermountain Singleleaf Pinyon - Utah Juniper - Western Juniper Woodland,5603,Inter-Mountain Basins Juniper Savanna,6265.30752601104,9.78954300946268
8,Colorado,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M026,Intermountain Singleleaf Pinyon - Utah Juniper - Western Juniper Woodland,5603,Inter-Mountain Basins Juniper Savanna,68719.56179619336,107.37431530732462
16,Idaho,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M026,Intermountain Singleleaf Pinyon - Utah Juniper - Western Juniper Woodland,5603,Inter-Mountain Basins Juniper Savanna,313706.6076696989,490.16657448743103
49,Utah,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M026,Intermountain Singleleaf Pinyon - Utah Juniper - Western Juniper Woodland,5603,Inter-Mountain Basins Juniper Savanna,2237.0697289558802,3.4954214515187103
35,New Mexico,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M026,Intermountain Singleleaf Pinyon - Utah Juniper - Western Juniper Woodland,5603,Inter-Mountain Basins Juniper Savanna,324961.78829528077,507.7527942150292
4,Arizona,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M026,Intermountain Singleleaf Pinyon - Utah Juniper - Western Juniper Woodland,5603,Inter-Mountain Basins Juniper Savanna,981030.3568016172,1532.859932513555
32,Nevada,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M026,Intermountain Singleleaf Pinyon - Utah Juniper - Western Juniper Woodland,5603,Inter-Mountain Basins Juniper Savanna,6381.17523938076,9.970586311604169
56,Wyoming,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M027,Southern Rocky Mountain & Colorado Plateau Two-needle Pinyon - One-seed Juniper Woodland,5601,Colorado Plateau Pinyon-Juniper Shrubland,154.11962642076,0.24081191628417
8,Colorado,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M027,Southern Rocky Mountain & Colorado Plateau Two-needle Pinyon - One-seed Juniper Woodland,5601,Colorado Plateau Pinyon-Juniper Shrubland,423613.4720539129,661.8960500890008
6,California,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M027,Southern Rocky Mountain & Colorado Plateau Two-needle Pinyon - One-seed Juniper Woodland,5601,Colorado Plateau Pinyon-Juniper Shrubland,25.35301213848,0.039614081466660005
16,Idaho,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M027,Southern Rocky Mountain & Colorado Plateau Two-needle Pinyon - One-seed Juniper Woodland,5601,Colorado Plateau Pinyon-Juniper Shrubland,129.87858849888,0.20293529453096
49,Utah,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M027,Southern Rocky Mountain & Colorado Plateau Two-needle Pinyon - One-seed Juniper Woodland,5601,Colorado Plateau Pinyon-Juniper Shrubland,2255213.589853299,3523.771234171131
32,Nevada,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M027,Southern Rocky Mountain & Colorado Plateau Two-needle Pinyon - One-seed Juniper Woodland,5601,Colorado Plateau Pinyon-Juniper Shrubland,3441.560200377,5.377437813127751
35,New Mexico,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M027,Southern Rocky Mountain & Colorado Plateau Two-needle Pinyon - One-seed Juniper Woodland,5601,Colorado Plateau Pinyon-Juniper Shrubland,28593.749795339038,44.677734055538686
4,Arizona,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M027,Southern Rocky Mountain & Colorado Plateau Two-needle Pinyon - One-seed Juniper Woodland,5601,Colorado Plateau Pinyon-Juniper Shrubland,95608.65511748461,149.38852362214442
49,Utah,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M027,Southern Rocky Mountain & Colorado Plateau Two-needle Pinyon - One-seed Juniper Woodland,4512,Colorado Plateau Pinyon-Juniper Woodland,5369389.89969642,8389.671718336014
35,New Mexico,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M027,Southern Rocky Mountain & Colorado Plateau Two-needle Pinyon - One-seed Juniper Woodland,4512,Colorado Plateau Pinyon-Juniper Woodland,6929852.673970519,10827.894803156836
6,California,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M027,Southern Rocky Mountain & Colorado Plateau Two-needle Pinyon - One-seed Juniper Woodland,4512,Colorado Plateau Pinyon-Juniper Woodland,15831.39931657752,24.73656143233034
56,Wyoming,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M027,Southern Rocky Mountain & Colorado Plateau Two-needle Pinyon - One-seed Juniper Woodland,4512,Colorado Plateau Pinyon-Juniper Woodland,406.76016843227995,0.63556276318001
4,Arizona,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M027,Southern Rocky Mountain & Colorado Plateau Two-needle Pinyon - One-seed Juniper Woodland,4512,Colorado Plateau Pinyon-Juniper Woodland,7951693.818890415,12424.521592105662
16,Idaho,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M027,Southern Rocky Mountain & Colorado Plateau Two-needle Pinyon - One-seed Juniper Woodland,4512,Colorado Plateau Pinyon-Juniper Woodland,852.66182928888,1.33228410827346
32,Nevada,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M027,Southern Rocky Mountain & Colorado Plateau Two-needle Pinyon - One-seed Juniper Woodland,4512,Colorado Plateau Pinyon-Juniper Woodland,13059.0251997504,20.4047268747568
8,Colorado,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M027,Southern Rocky Mountain & Colorado Plateau Two-needle Pinyon - One-seed Juniper Woodland,4512,Colorado Plateau Pinyon-Juniper Woodland,3564833.662029276,5570.052596960817
48,Texas,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M027,Southern Rocky Mountain & Colorado Plateau Two-needle Pinyon - One-seed Juniper Woodland,5606,Southern Rocky Mountain Juniper Woodland and Savanna,8258.18771700156,12.903418307907767
8,Colorado,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M027,Southern Rocky Mountain & Colorado Plateau Two-needle Pinyon - One-seed Juniper Woodland,5606,Southern Rocky Mountain Juniper Woodland and Savanna,529248.353892793,826.9505529634386
35,New Mexico,1,Forest & Woodland,1.B.2,Cool Temperate Forest & Woodland,M027,Southern Rocky Mountain & Colorado Plateau Two-needle Pinyon - One-seed Juniper Woodland,5606,Southern Rocky Mountain Juniper Woodland and Savanna,2402382.043051249,3753.721942294583
